Dimension_1,Dimension_2
85.39546,78.009224
85.23298,76.64718
85.23969,76.60442
85.22844,79.15491
85.29468,78.5726
85.180824,79.188576
51.933918,-103.93406
52.35096,-104.08987
56.212597,-104.462814
52.016075,-104.12167
51.843685,-103.95153
47.19164,-105.88759
56.197098,-104.46754
52.307484,-104.120415
-39.031445,45.727894
-58.03588,4.7166204
-38.544537,45.137787
-39.090847,45.974586
-38.81042,45.237152
-39.051453,45.829594
-38.47361,45.0605
-38.14066,45.243713
85.7054,5.599591
84.69244,4.8491793
84.78941,5.111982
84.59265,4.4678164
85.699554,5.5957313
84.74962,5.0077686
84.77634,5.0746365
65.386826,30.848251
37.291782,-1.2974927
37.323723,-1.1354058
38.321064,0.67017
37.584446,-0.4862966
38.20844,0.511444
38.313625,0.6359294
37.643776,-0.3763315
38.330494,0.6910564
-39.40402,68.01346
-38.09067,66.27316
-39.308697,67.96012
-38.182285,66.37961
-37.866333,66.16925
-33.145317,73.55836
-38.192196,66.384056
-39.289562,67.93204
-20.9143,-43.90192
-12.138608,-29.917002
-12.715054,-30.240757
-21.149483,-44.069286
-21.233145,-44.122982
-12.172643,-29.94397
-12.751158,-30.257069
-21.23859,-44.1284
-67.95454,-2.7032073
-67.86585,-2.2554393
-67.83694,-1.0595039
-67.65052,1.6374524
-67.88459,-2.3527088
-67.794846,-1.214533
-67.73732,-1.1002989
-67.76786,-0.74120736
83.807785,23.830662
83.59133,23.760342
83.65816,23.78742
83.51827,23.694143
83.58046,23.752209
83.59412,23.760038
83.58737,23.75594
83.61502,23.776203
19.279634,1.6386077
18.8154,2.1810713
18.838902,2.1562738
18.668785,2.315807
19.089848,1.8910897
25.400242,0.53907
37.513035,-7.2991543
19.086235,1.9110973
8.731192,-95.61035
-11.229387,-106.207886
8.314031,-95.878845
8.399674,-95.770004
9.06726,-95.467705
9.032389,-95.450005
-11.236351,-106.232445
1.2239122,-92.711945
84.701744,74.10145
83.54289,78.27368
84.70168,74.113655
83.57416,78.09424
83.52403,78.362076
83.532394,78.447754
83.54965,78.566956
84.766754,73.98243
48.343544,35.030598
42.521793,-4.725215
42.12944,-3.7735574
42.903946,-5.395226
42.14774,-3.8360636
42.663795,-5.082551
42.849182,-5.3372335
42.604885,-4.9572687
-4.873942,-93.86107
-10.479327,-94.599335
-5.3821583,-93.78788
-4.9026237,-93.853096
-5.2237363,-93.78749
-5.053926,-93.80955
-5.013133,-93.834305
-4.891133,-93.884636
-44.892822,7.888915
-44.44086,9.740508
-44.35913,9.376433
-44.67022,10.154454
-44.793995,8.053843
-44.644314,10.023573
-44.660015,10.141936
-44.50859,9.881296
-57.208218,2.7849305
-6.8173246,36.97642
-6.3027453,36.45123
-6.3473773,36.47844
-6.344938,36.48348
-4.790599,34.079773
-6.321266,36.4642
-6.528383,36.624912
-96.097946,-9.909025
-94.14598,4.5918
-94.10942,4.748625
-94.13437,4.610016
-94.09841,4.7057176
-95.87125,-17.995323
-96.69395,-9.464864
-96.818375,-10.8581705
-24.981937,-36.95519
-24.873432,-51.80317
-25.438454,-36.112743
-25.542751,-36.017532
-36.855736,-57.87862
-41.031746,-51.147022
-25.363268,-36.26041
-36.82216,-57.916748
2.6427028,-55.985096
1.0133811,-36.133633
2.3849323,-56.065723
2.692846,-55.98877
1.0753925,-34.106014
1.1290512,-42.904667
0.98745626,-34.22463
1.2205464,-42.99068
-9.348005,-78.018456
-9.196442,-78.92757
-9.251192,-78.462296
-9.194363,-78.93936
-9.183598,-78.96795
-22.160355,-86.36467
-19.363352,-69.68962
-9.315547,-78.12906
-87.23788,-55.78702
-87.143906,-55.91179
-86.52898,-23.40776
-87.27054,-55.78622
-87.22217,-55.844597
-73.651634,-37.513603
-87.8478,-55.59583
-87.24334,-55.774162
-39.871635,80.94637
-41.994095,83.33197
-38.150528,78.43944
-38.209347,78.4528
-42.07181,83.368416
-38.114532,78.42575
-40.10887,81.07232
-38.13463,78.56765
-10.882624,-4.8293166
-10.70957,-4.7513638
-16.88314,-11.292295
-9.664579,-4.4932003
-10.930587,-4.8642044
-16.886562,-11.316897
-10.869538,-4.825763
-10.8817425,-4.828387
11.866369,-31.262602
11.922894,-31.269238
11.163471,-31.015005
11.2348175,-31.004147
11.426429,-31.124458
11.589002,-31.179949
11.13751,-31.00766
11.833664,-31.254595
67.32786,4.4844627
68.99677,6.1317325
68.89067,6.054941
68.370544,6.0788426
68.85475,6.086191
69.003426,6.1347823
67.36749,4.5624437
66.84424,6.2162147
34.55362,-103.92569
34.29212,-104.71238
34.404915,-104.28155
34.54648,-104.0258
34.45759,-104.4608
34.379707,-104.31997
33.513203,-105.32414
33.473587,-105.46367
-25.164145,88.692924
-25.002247,88.04788
-25.08696,88.533936
-24.984787,88.03592
-25.000374,88.060234
-25.098618,88.48057
-25.00115,88.061554
-25.07009,88.38792
-50.593407,58.625977
-61.57223,59.59551
-61.80231,59.426952
-61.488403,59.498127
-61.543484,59.83888
-61.569393,59.598022
-67.28515,11.284575
-50.874454,58.86719
-10.883868,33.320457
-13.618496,28.452642
-10.897467,33.27224
-10.921191,33.315163
-13.646813,28.418324
-10.894922,33.304268
-10.895539,33.302574
-13.600262,28.474186
-23.044945,30.702631
-17.48199,40.381035
-17.468328,40.41613
-17.473753,40.367393
-22.836012,38.743504
-22.859938,38.736877
-22.855955,38.729244
-17.473549,40.419247
-9.580132,-77.69622
-9.8073,-79.967606
-9.433115,-79.33977
-9.427983,-79.28919
-9.584069,-77.68249
-9.472197,-79.17042
-9.555706,-78.91409
-9.6317425,-77.682594
-17.199974,-37.30042
-17.127539,-37.25734
-17.148338,-37.30067
-8.25966,-31.747747
-23.453478,-53.29249
2.228107,-49.097248
-14.726114,-44.887424
-8.230046,-31.716335
-41.919056,-38.921955
-42.19496,-38.624615
-43.008648,-37.762886
-43.575493,-36.893684
-42.22008,-40.34447
-43.57785,-36.894592
-41.2283,-38.161575
-43.534687,-36.992928
-45.420063,23.312387
-51.434464,7.0821223
-51.389225,7.0338917
-51.396397,6.9254527
-51.512413,7.218897
-51.52941,7.2384605
-45.447346,23.245686
-51.399223,6.9087305
56.261555,63.426075
57.88042,64.91819
58.029408,64.96537
58.05877,64.99874
58.006313,64.943565
58.059868,64.99027
56.240387,63.672695
56.212105,63.50368
72.03679,-9.949933
71.99536,-9.94722
72.241875,-9.87053
72.73433,-9.778471
72.04867,-9.923668
72.0718,-9.888695
72.06254,-9.913229
72.09805,-9.903658
43.22306,24.77056
43.053707,24.745325
42.781887,24.990303
44.780586,25.524084
44.786674,25.528028
44.537197,25.302238
43.452236,24.82346
54.750282,32.727108
6.8313394,-95.42144
8.654356,-93.89367
6.6446066,-95.465416
8.637713,-93.73172
6.8475547,-95.39622
6.8224587,-95.38233
6.9978223,-95.19756
8.635599,-93.73034
-65.19023,56.05208
-68.0017,57.11657
-68.109955,56.86661
-64.61599,56.00338
-64.46806,56.084854
-68.00435,57.141228
-68.01124,57.061733
-67.98912,57.00243
-4.232127,-95.686844
-10.16644,-96.00098
-4.0075417,-95.89345
-4.212154,-95.62096
-10.215699,-95.98075
-10.276778,-95.93963
-9.817238,-96.13631
-4.134525,-95.819016
-77.02599,29.09082
-76.11963,30.324154
-76.902084,29.490696
-76.89891,29.49668
-77.00826,29.077976
-76.8745,29.548595
-75.54717,30.5817
-75.60913,30.549974
-89.56196,-16.961216
-91.440926,-17.597157
-97.776115,-24.037674
-99.54893,-19.72114
-99.557655,-19.665796
-97.36692,-23.42398
-97.40047,-23.481905
-99.600365,-19.677275
-67.93283,59.020954
-49.749924,59.59181
-60.89867,58.301163
-61.011208,59.176777
-50.65985,50.294704
-49.832844,59.765812
-60.97899,59.062164
-67.94723,58.92489
83.01798,-20.132189
80.8225,-22.073595
80.762695,-22.175415
83.02381,-20.135569
81.51179,-21.493322
83.01009,-20.078896
83.01899,-20.134605
83.01279,-20.093235
-73.3694,-2.2406461
-73.243965,-2.2427807
-73.35996,-2.2341614
-75.83903,-1.1706914
-75.86208,-1.1671927
-75.86909,-1.198119
-75.77835,-1.0736719
-75.8479,-1.1530509
73.695854,14.939219
82.251686,-1.5013896
73.69859,14.9374275
82.33459,-0.87276393
73.6923,14.941776
82.0404,-1.5881377
82.12954,-1.4403565
82.18445,-1.3976507
-77.003624,5.798872
-77.16429,5.9972224
-75.19368,4.7780337
-77.28656,6.1348987
-75.34872,4.781731
-77.15618,5.9867854
-75.12223,4.794525
-75.748604,4.955136
-13.547536,-82.9961
-7.2766333,-77.246
-7.2719135,-77.24726
-6.9958024,-77.18909
-13.616941,-83.04051
-13.5971,-83.02041
-13.630698,-83.05676
-7.0981994,-77.16585
46.541046,-62.493378
14.366699,-63.671318
14.367119,-63.74425
46.984013,-56.31885
46.356113,-62.548084
46.42851,-62.48013
46.3352,-62.68915
46.8912,-56.538795
65.56382,93.551796
54.58116,33.275433
50.981617,81.50798
63.76068,94.42555
65.59685,93.55043
65.62268,93.55147
65.54456,93.55659
65.57686,93.54947
-81.61778,-0.20807832
-81.434135,-0.38155696
-81.53592,-0.2791752
-82.63102,-1.0508568
-82.59078,-1.0206983
-82.4735,-0.9368757
-79.01357,-11.987808
-79.06234,-12.154295
94.72846,-19.373936
95.6443,-18.613497
95.52284,-18.269674
91.53222,-17.352627
95.79764,-18.531614
94.562065,-19.524769
94.81035,-19.243681
94.69827,-19.412188
18.726439,-10.240884
19.634819,-10.799843
15.236532,-7.6050897
19.605997,-10.558604
14.008816,-7.5898457
19.539839,-10.5723505
13.866586,-7.587056
13.898494,-7.5773296
-16.533752,22.158224
-21.506466,34.376595
10.011153,44.996147
-17.694643,21.427092
-16.566126,22.071014
-9.206201,41.59003
-16.492731,22.221283
-16.609438,22.085524
46.61141,11.151348
46.71381,11.650208
46.61015,11.174055
46.625767,11.031518
46.617607,11.246557
46.70512,11.627263
46.603603,11.274845
46.81525,11.755681
-59.42471,-43.54513
-58.618076,-39.447105
-58.780483,-39.223553
-58.7003,-39.306213
-58.668037,-39.35047
-59.439236,-43.437317
-59.385506,-43.292164
-58.70812,-39.302174
47.577602,-90.62488
47.52144,-90.59069
47.786602,-97.10321
47.356598,-97.6717
47.798172,-97.02119
47.712643,-97.25364
47.535614,-90.58879
47.602547,-90.598526
-34.09662,98.67121
-36.70264,98.85326
-37.024635,99.93033
-37.046547,101.09827
-37.145782,100.82699
-36.938744,99.40634
-36.945076,99.57686
-36.749233,99.3963
105.274704,4.2294526
105.399216,4.342766
106.70973,5.4437513
105.98333,-30.717869
105.95732,-30.702803
105.98845,4.0389924
105.88973,-30.623322
105.3797,4.361055
-6.0110283,-0.005844948
-7.4012513,-1.4466125
-8.65571,-2.9989715
-8.219044,-2.326756
-7.360496,-1.4041601
-7.3542624,-1.3289951
-8.446921,-2.6461203
-8.523428,-2.7323477
39.35855,-20.061768
39.38109,-20.080956
69.83998,-36.721226
69.83872,-36.712597
39.559776,-20.290756
39.358738,-20.05894
39.380512,-20.072638
39.37716,-20.066051
64.177315,75.136154
63.537506,75.57148
63.078686,75.802986
64.256355,75.110146
64.391754,75.10505
64.21527,75.124306
64.10764,75.1765
63.102203,75.80409
-7.994635,23.04409
-4.84747,25.205162
-10.322839,25.58726
-4.751331,25.202906
-10.168387,25.532131
-4.7356715,25.260681
-10.20836,25.593567
-5.197924,25.077335
-67.18821,70.8279
-66.94808,71.287964
-67.25698,70.4853
-66.96917,71.25275
-67.08691,71.08035
-67.2319,70.59345
-58.47332,66.797455
-67.152115,70.94833
88.60315,15.051487
90.58601,19.27668
90.52417,19.33315
90.58788,19.276272
90.55534,19.307652
88.57706,14.977224
90.46825,19.331697
90.586006,19.27959
95.57653,0.55041915
83.060875,8.2673855
84.616875,13.723678
83.15112,8.204914
84.05475,13.32082
96.288055,3.673853
82.913345,8.577707
84.05242,13.364484
45.363243,22.846596
45.485134,22.902456
43.832,21.556358
43.62926,21.759827
43.63438,21.802101
45.545387,22.919724
43.793926,21.565905
43.808372,21.558067
28.240326,28.307922
28.05265,27.833363
27.827707,27.274504
28.239046,28.194162
27.80459,27.12581
27.89896,27.4938
28.52435,29.08092
28.03917,27.806057
-96.03356,38.19953
-96.49561,33.901016
-96.18724,38.262123
-96.38904,33.673412
-97.96075,28.19689
-96.48372,33.8168
-96.08819,38.222458
-95.615944,33.042404
1.1287941,-70.283775
0.5017249,-69.78062
1.3304993,-70.62649
0.5533537,-69.83216
0.33783692,-69.67258
0.8841559,-69.990524
1.1232063,-70.28274
0.9978037,-70.09296
-116.83694,6.743443
-113.13533,4.80759
-111.062256,4.834475
-110.75195,4.775333
-116.55453,5.3174376
-117.00285,7.196809
-113.36966,4.5319386
-111.28918,5.5708003
-73.45993,-45.794044
-73.33998,-45.692905
-96.96209,-42.608517
-62.031277,-45.342052
-73.41841,-45.774563
-73.4514,-45.81359
-73.23513,-45.57848
-73.36733,-45.71677
57.828735,22.570358
57.84798,22.534412
57.799026,22.606712
59.316944,20.827961
57.901417,22.440271
59.076294,21.44443
57.89867,22.446043
58.822914,21.684988
40.79062,-22.383005
40.8518,-22.336561
74.17582,-35.607998
74.09828,-35.860085
40.787045,-22.385733
69.887436,-39.664333
40.852474,-22.323288
40.794918,-22.374727
37.33782,18.8021
37.197292,19.542538
37.116417,19.606869
37.177685,19.556227
36.898434,19.67289
36.97912,19.684277
37.20803,19.537485
37.195507,19.544302
-40.258076,77.73564
-39.993492,77.83886
-39.741814,77.7439
-39.99927,77.837234
-39.815163,77.8727
-39.721745,77.81671
-40.242455,78.046074
-39.62643,77.83868
30.944069,59.396893
30.928349,59.386616
30.840063,59.360104
26.793518,31.654716
30.879416,59.37732
30.546547,59.23252
30.546104,59.261784
30.878645,59.364777
-9.57807,-16.845888
-9.253235,-16.72594
-9.310303,-17.430094
-8.768084,-16.719856
-9.400211,-16.74683
-9.328128,-16.7391
-8.778242,-16.752665
-9.352133,-20.974886
6.2430143,31.00352
6.5011067,31.157322
-1.2118474,30.936226
8.535902,31.662003
6.087692,31.078497
6.1895757,30.976892
-0.2942869,30.2073
5.9178,30.836823
52.59201,-52.158775
49.649563,-52.701637
51.7967,-52.533264
51.55963,-52.62216
51.43243,-52.713215
51.50691,-52.623497
52.051033,-52.430508
52.575783,-52.154736
-10.792818,19.011425
-5.2016945,14.343955
-10.899753,18.902632
-1.4885978,10.767852
-3.0811448,14.859271
-3.0972557,14.863493
-5.200875,14.353334
-11.3197565,18.255981
87.45219,-6.7314734
85.22091,-7.8616056
87.617935,-6.6046395
85.18407,-7.8550906
89.29593,-4.819215
87.74972,-6.4717383
56.16322,32.378067
89.33531,-4.886405
-48.81317,-83.416115
-30.54771,-88.60454
-30.583126,-88.659424
-30.311045,-88.58779
-48.79647,-83.547874
-48.857285,-83.3897
-48.87923,-83.35845
-30.449589,-88.59262
101.00821,28.133385
100.64316,28.813686
100.90562,28.44488
100.85663,28.528463
101.05246,28.149162
100.78349,28.575901
100.95956,28.191038
101.01115,28.096369
-6.1597004,-67.351295
-6.18124,-67.34846
-7.801705,-71.97149
-7.1048775,-68.93717
-6.0133896,-66.82134
-6.258052,-67.38078
-1.0060751,-70.62946
-7.842822,-71.60236
-81.30444,73.88125
-80.58332,73.72241
-80.2228,73.630035
-77.18855,72.60378
-77.67489,72.01313
-80.01939,73.56234
-81.272026,73.81837
-77.6293,72.02154
9.895339,-87.27924
9.899015,-87.25141
16.88847,-91.300156
16.891703,-91.298935
16.983368,-91.27726
9.995442,-87.61329
16.86925,-91.30043
16.757835,-91.31789
-15.50718,4.9634686
-13.555092,0.3927368
-13.617482,0.40025428
-15.496391,4.9556117
-13.581534,0.4726968
-13.597645,0.4407583
-27.520706,-22.220884
-13.674029,0.3310422
88.61369,83.97049
90.021515,85.047
88.5286,83.73319
96.302666,36.752625
88.49773,83.77789
88.49034,83.46819
89.65276,84.923836
88.54701,83.79242
7.425691,77.80669
9.070186,79.53182
8.427789,82.450485
10.460781,77.44851
7.357303,77.79661
7.416316,77.80983
7.39925,77.85504
7.371782,77.85551
-64.5736,67.444725
-64.62474,67.45399
-60.01789,66.98805
-59.89299,67.10234
-59.752327,67.14609
-60.117493,66.97887
-60.151497,66.94925
-65.662865,67.50535
-62.534637,-51.94338
-62.715164,-51.852493
-60.42134,-51.89369
-62.72598,-51.840794
-62.76755,-51.80391
-60.765545,-51.3153
-60.60195,-52.324566
-62.659954,-51.92047
-5.588563,-1.9418147
-6.138152,-2.8295028
-6.516648,-3.2121255
-6.144336,-2.864286
-5.8501205,-2.4927943
-6.8970084,-3.5215898
-5.560436,-2.0469491
-5.5637317,-2.05197
-90.82923,49.889687
-90.49697,49.34561
-90.86143,49.92471
-90.184074,48.93769
-82.8946,52.154396
-90.616844,49.51326
-82.89226,52.151886
-90.74657,49.74676
-55.025253,50.16423
-54.815792,50.10678
-54.797928,49.974262
-54.7966,50.022923
-47.931152,50.567368
-11.350904,43.703007
-54.720863,49.93549
-47.88024,50.558487
-33.974297,62.645958
-9.187802,41.849773
-39.736702,68.94246
-34.058647,62.527195
-39.713036,68.92372
-39.739265,68.92731
-33.933453,62.74149
-39.677906,68.7804
12.042552,-114.8054
11.062431,-113.15641
10.807798,-113.03413
11.216665,-113.50817
11.782586,-114.32782
10.915609,-113.01527
12.088833,-114.902756
11.248385,-113.50421
-76.6316,63.666447
-74.38427,51.421875
-76.69421,63.66473
-76.81306,63.801506
-76.815254,63.818043
-82.841866,64.19304
-70.81934,49.997932
8.951247,46.524868
-53.3188,13.250981
-56.50327,18.01828
-53.23761,13.239064
-56.506493,18.040442
-55.538326,14.819819
-58.85203,16.280622
-56.503796,17.95254
-55.469757,14.945283
-38.25912,53.340824
-33.14689,56.345604
-36.134766,54.636856
-67.14207,11.033999
-36.280437,54.570026
-38.21702,53.737904
-36.33941,54.538315
-38.23326,53.618595
-4.838187,-37.934517
-5.6295104,-40.942234
-1.3825831,-53.081474
-5.599033,-40.47689
-1.3354348,-53.083717
-0.9050833,-33.920254
-5.6205077,-40.852528
-5.6295195,-40.94493
-32.486515,-45.48317
-29.630926,-46.172512
-29.862476,-46.14706
-29.94485,-46.270756
-31.25894,-45.65742
-30.665737,-45.77906
-33.12138,-45.261814
-29.704582,-46.303806
-72.04522,-54.48233
-72.0669,-49.50832
-71.95217,-54.38846
-71.99086,-54.01274
-72.16851,-54.55243
-72.34414,-51.481598
-71.96337,-54.392662
-57.34267,0.59539837
-29.938309,5.548624
-30.32728,5.752055
-30.161062,5.6708865
-37.472862,-0.7269292
-30.566473,5.884395
-39.32162,-0.10837977
-30.472683,5.817111
-30.775122,6.023125
63.846638,-36.56526
52.170044,-16.288702
63.838467,-35.441326
52.22266,-16.408327
63.965572,-35.2675
52.207733,-16.365726
52.19985,-16.363274
63.83864,-35.44248
19.492956,-71.759796
19.436716,-71.32198
19.333637,-71.4172
21.015602,-74.53602
19.289574,-71.53392
26.044376,-59.915382
21.034647,-74.53177
19.341564,-71.52423
-86.61917,36.608746
-77.52708,18.020697
-86.60716,36.65969
-86.62627,36.6028
-86.666214,36.595848
-77.476364,17.89811
-86.89602,36.54685
-87.59749,36.800316
36.25574,24.522322
36.03707,24.640646
35.853184,24.833527
35.712627,25.000843
36.54097,24.34248
36.026573,24.682049
35.946117,24.751673
36.574837,24.34355
-2.6446302,-3.9536312
-2.5227265,-3.7861338
-1.3773514,-2.6758265
-4.3088474,-7.072558
-2.0471885,-3.8835623
-4.290065,-7.168835
-4.293067,-7.1595955
-1.4080957,-2.7087097
39.44912,88.53177
42.51618,87.25843
42.32223,87.319435
39.615532,88.449135
39.454384,88.53962
42.33623,87.342964
39.586395,88.47601
42.208065,87.36756
-17.32007,-89.80595
-15.961666,-88.01078
-17.101322,-83.93423
-15.936323,-88.011894
-16.885628,-84.30485
-17.417938,-89.88221
-17.467089,-89.929375
-15.890832,-87.963196
-94.256516,-61.750053
-95.87004,-56.35771
-94.273315,-61.74154
-94.940956,-55.169094
-96.43869,-59.735287
-95.844185,-56.353172
-96.47452,-59.776585
-96.277374,-59.277863
-32.07475,15.792488
-32.59454,16.87038
-32.550056,16.71599
-32.793655,17.476845
-32.839542,17.434029
-28.969719,11.020626
-32.284283,16.23641
-32.111813,15.859495
7.131975,65.50755
11.098896,65.47658
11.497571,65.53678
7.4196367,65.05783
7.145945,65.43832
11.450167,65.54699
7.390412,65.10364
11.466329,65.54363
46.871944,31.475658
47.365505,30.440125
46.911068,31.13338
46.8681,31.484024
47.430893,30.207108
47.432487,30.151289
46.866165,31.492462
46.83148,31.568834
-38.885715,-26.720493
-35.542477,-26.5466
-35.602444,-26.571632
-35.689697,-26.633148
-35.719475,-26.626596
-35.807774,-26.647726
-35.682987,-26.606182
-35.596054,-26.566595
65.699615,64.85935
65.43533,64.788
65.36479,64.77256
65.60407,64.8186
65.30138,64.740715
65.77465,64.86281
65.64838,64.84709
62.934223,65.969025
44.85984,91.018906
44.33812,91.48828
43.703175,92.06873
43.657005,92.125984
45.0444,90.638145
43.841473,91.87951
44.519928,91.3339
45.03231,90.66528
-39.324577,43.216164
-39.483177,43.167534
-39.4709,43.143394
-39.452824,43.176468
-39.56784,43.136
-39.53202,43.147984
-39.33521,43.212925
-39.545628,43.14212
94.52481,-21.701864
94.08147,-22.19818
94.9407,-21.642363
94.940384,-21.641094
94.8347,-21.712414
94.043144,-21.945047
94.1248,-21.935225
93.97611,-21.942595
111.6592,-22.527554
112.03714,-22.749943
111.19664,-21.676432
111.82109,-22.698298
109.816055,-20.154634
111.16499,-21.550518
111.642136,-22.529924
111.359024,-21.889
31.8489,74.45151
31.787336,74.51001
31.433867,75.584595
31.702637,74.66414
31.870974,74.268486
31.740322,74.6498
31.766567,74.55694
31.646553,74.25411
-40.84455,29.065945
-39.626682,27.915606
-39.69263,27.99554
-39.630196,27.769562
-39.636654,27.8274
-39.63906,27.630394
-35.01422,24.58771
-40.98153,25.1409
-7.814613,30.205467
-8.678221,29.863579
-7.740115,30.56775
-8.241245,29.937525
-6.1734247,32.05656
-6.659614,28.543497
-7.9007664,30.425673
-11.280193,28.447895
48.642937,-36.57345
42.92885,-18.32272
42.878174,-18.545645
46.18932,-32.946396
46.15786,-32.954308
46.039032,-33.170002
42.908916,-18.303305
46.088955,-33.12528
-61.74125,84.7286
-58.32751,89.04944
-58.304916,88.97929
-61.574604,84.74096
-61.710693,84.78479
-58.291904,88.9667
-58.323715,89.01067
-94.98889,34.439384
-121.009766,-11.138828
-121.148476,-11.341301
-121.655685,-10.138572
-119.62766,-8.334875
-121.04222,-11.192758
-121.02489,-11.0628605
-121.37,-10.54502
-120.98914,-11.228644
-22.72907,52.7419
-23.467577,47.526672
-23.468477,47.58048
-22.491745,52.579018
-23.570154,53.287918
-23.479122,47.547832
-23.407501,53.03898
-35.682484,48.93936
-90.68484,-5.8759003
-90.49637,-5.436968
-91.53811,-6.5751967
-90.7321,-5.862865
-91.67994,-6.585366
-90.63697,-5.739687
-90.57056,-5.5711207
-91.48499,-6.5566764
42.28041,60.669197
42.662937,61.786903
42.257698,60.63508
42.30007,60.73495
42.77316,62.402122
42.6035,61.54827
42.79486,62.324238
42.80198,62.462654
62.8924,-88.77262
56.27241,-94.60679
55.9249,-94.366936
55.865036,-94.3166
55.850815,-94.309685
56.415478,-94.74799
55.808056,-94.27307
54.115273,-84.16575
-97.630424,-53.435436
-97.67711,-53.394768
-99.01012,-52.380222
-97.85618,-53.13266
-97.785065,-53.26644
-98.99128,-52.378834
-98.353874,-52.730354
-97.57977,-53.442623
-119.41488,-8.882014
-119.29594,-8.540127
-119.63282,-10.735181
-120.240715,-10.901524
-119.310646,-8.600402
-119.48666,-9.0971575
-119.47995,-8.803302
-119.481316,-9.056475
99.12401,47.081
97.86978,45.572514
97.860115,45.533295
99.06093,47.012573
99.20791,47.137547
97.92056,45.654423
97.9534,45.719986
97.9265,45.681225
-48.417126,-27.71716
-48.34032,-27.84104
-44.88037,-33.75206
-48.3045,-27.899792
-48.317875,-27.805017
-48.578865,-27.442877
-47.60358,-27.876492
-48.516552,-27.463558
-20.362587,92.324135
-20.793875,92.41736
-22.168564,92.48809
-23.6455,91.40298
-21.342674,92.510284
-19.382498,92.180885
-19.76831,92.22135
-19.483137,92.2055
-25.417543,-50.376583
-25.412857,-50.39182
-25.420301,-50.350773
-25.4265,-50.307827
-25.430368,-50.306995
21.358183,-107.6203
23.774523,-118.910576
21.258749,-107.49024
20.73474,14.158043
20.686974,14.244866
20.59523,14.302577
19.73712,15.29796
20.748442,14.146262
19.681433,15.34007
20.687769,14.19381
20.63957,14.038594
3.7772415,-66.49218
3.794892,-67.216064
3.781052,-66.59924
3.830597,-67.56229
3.8244104,-67.497086
3.8039615,-67.2914
3.8010957,-66.44945
3.8008249,-66.44901
-37.759727,-98.723434
-37.774563,-98.35691
-37.88839,-99.2704
-37.608006,-98.419556
-37.894207,-99.357765
-48.43852,-84.83155
-37.829548,-98.91846
-37.740604,-98.25287
-26.614033,-26.90516
-31.256552,-24.389513
-26.707483,-26.875473
-26.795416,-26.88226
-26.694319,-26.876553
-26.740664,-26.871008
-26.655397,-26.878267
-31.304554,-24.152552
54.164448,48.066143
54.220074,47.78695
54.349915,46.981297
54.161568,48.0765
54.11499,48.240925
54.438908,46.69197
54.166473,47.965935
54.163136,48.063957
25.907137,61.579662
25.952976,61.68943
26.899466,62.53739
26.861921,62.661762
25.88779,61.586494
25.94512,61.58757
25.897457,61.60226
26.062353,61.831783
37.533062,21.848959
70.106544,23.913322
37.532265,21.848454
37.524887,21.84587
42.777264,34.00492
37.535748,21.852337
37.488068,21.75634
37.537712,21.856895
36.038727,-8.237823
36.1895,-8.1152935
36.41347,-8.0510845
36.07788,-8.266507
36.02431,-8.341153
36.217384,-8.093041
36.30625,-8.055474
36.501347,-7.8769245
-46.847504,-12.962808
-46.790638,-12.870672
-46.746998,-12.795488
-48.643906,-13.907264
-46.415478,-11.53057
-46.812317,-12.903086
-46.45184,-11.835088
-46.41462,-11.512774
46.885193,51.62216
47.151505,51.731697
47.040443,51.680386
47.601593,52.16486
47.046318,51.66922
47.593136,52.135174
47.474518,51.969227
47.595142,52.145683
-64.96177,35.695396
-64.99787,35.83918
-65.45299,39.12449
-64.74553,35.52007
-66.38219,40.00861
-69.223175,63.41616
-64.97142,35.721115
-64.98756,35.79228
-88.48702,26.790482
-89.04271,26.38696
-67.78571,-3.09961
-89.070335,26.358023
-89.6837,25.731592
-89.07298,26.355783
-59.692623,40.3396
-89.65433,25.767317
17.195623,-88.64936
13.010041,-84.31342
10.401307,-84.807335
16.713066,-86.0324
13.192222,-85.12403
10.364784,-84.85715
9.774809,-83.545235
17.171011,-88.481
-35.940647,-90.311905
-42.505978,-88.85949
-42.689686,-88.58385
-42.65318,-88.76658
-50.174503,-69.98651
-50.2661,-69.89836
11.827008,-68.07859
-42.56485,-88.90644
65.99673,-18.694353
72.28553,-27.960505
72.327415,-27.890553
66.01453,-18.591194
72.39032,-27.797571
65.84439,-18.675337
72.39875,-27.845625
72.22298,-28.04971
65.19517,-20.723015
69.92808,-34.186356
69.88673,-34.22343
69.74088,-34.512413
70.18375,-33.952354
62.41112,-23.254976
70.843575,-33.089275
69.593,-35.0493
-6.8859587,49.894817
-4.9734106,50.466763
-3.4193995,51.159824
-4.569549,50.615078
-4.448189,50.68911
-3.8495977,51.12922
-4.220861,50.7853
-3.687621,51.185112
46.705563,-56.147346
45.726784,-55.973324
45.16897,-57.37127
45.16663,-57.656826
44.96284,-62.474987
45.81961,-55.804024
45.75775,-55.88932
45.809357,-55.82554
10.468521,80.81406
-8.301577,42.75429
15.621523,108.8105
15.686972,108.76593
10.507384,80.83662
15.735709,108.87092
15.706167,108.866325
15.65249,108.82062
28.096668,-27.41258
28.270262,-27.640251
28.4535,-28.28989
28.980457,-22.220966
28.458204,-28.328545
28.712568,-59.523342
